No.,Ticker,Company,Combined_Score,Market Cap_dr,Forward P/E_dr,P/B_dr,P/Free Cash Flow_dr,EPS growth this year_dr,EPS growth next year_dr,Dividend Yield_dr,Return on Assets_dr,Total Debt/Equity_dr,Institutional Ownership_dr,Float Short_dr,Performance (Month)_dr,Performance (Quarter)_dr,Average Volume_dr,Beta_dr,Market Cap,Forward P/E,P/B,P/Free Cash Flow,EPS growth this year,EPS growth next year,Dividend Yield,Return on Assets,Total Debt/Equity,Institutional Ownership,Float Short,Performance (Month),Performance (Quarter),Average Volume,Beta,Sector,Industry,Country,P/E,Price,Change,Volume,PEG,P/S,P/Cash,EPS growth past 5 years,EPS growth next 5 years,Sales growth past 5 years,Return on Equity,Return on Investment,Current Ratio,Quick Ratio,LT Debt/Equity,Gross Margin,Operating Margin,Profit Margin,Earnings Date,Shares Outstanding,Shares Float,Insider Ownership,Insider Transactions,Institutional Transactions,Short Ratio,Performance (Week),Performance (Half Year),Performance (Year),Performance (YTD),Volatility (Week),Volatility (Month),Analyst Recom,Relative Volume,Average True Range,20-Day Simple Moving Average,50-Day Simple Moving Average,200-Day Simple Moving Average,52-Week High,52-Week Low,Relative Strength Index (14),Change from Open,Gap,Market Cap_Rank,Forward P/E_Rank,P/B_Rank,P/Free Cash Flow_Rank,EPS growth this year_Rank,EPS growth next year_Rank,Dividend Yield_Rank,Return on Assets_Rank,Total Debt/Equity_Rank,Institutional Ownership_Rank,Float Short_Rank,Performance (Month)_Rank,Performance (Quarter)_Rank,Average Volume_Rank,Beta_Rank,Combined_Rank
33,CTSH,Cognizant Technology Solutions Corporation,123,10,6,8,5,9,13,10,4,2,5,9,9,15,6,12,30699.65,12.37,2.5,18.36,9.0,8.88,1.93,13.1,0.05,93.5,1.56,5.2,-7.77,4376.72,1.1,Technology,Information Technology Services,USA,13.6,60.04,-0.94%,3708661,2.47,1.58,12.27,4.40%,5.50%,5.60%,19.00%,17.30%,2.2,2.2,0.05,35.90%,15.30%,11.80%,2/2/2023 4:30:00 PM,512.0,507.88,0.10%,-0.64%,-0.42%,1.81,-0.63%,5.80%,-30.26%,4.98%,2.66%,2.05%,3.1,0.85,0.022151898734177215,0.63%,-3.79%,-3.62%,-32.38%,16.97%,47.04,-0.60%,-0.35%,250,139,181,122,224,320,233,98,45,119,215,224,359,132,279,2940
34,ELV,"Elevance Health, Inc.",123,3,7,10,6,11,9,13,10,9,6,1,8,7,16,7,115219.12,13.1,3.18,19.15,0.3,12.8,1.22,5.9,0.66,92.8,0.7,6.13,1.55,1101.79,0.84,Healthcare,Healthcare Plans,USA,19.54,484.46,-2.37%,941400,1.51,0.74,15.6,19.40%,12.90%,11.70%,16.70%,11.40%,,,0.62,,5.50%,3.80%,4/19/2023 8:30:00 AM,238.5,236.46,0.10%,-6.82%,0.08%,1.5,0.19%,4.13%,-4.94%,-5.56%,1.76%,2.21%,1.8,0.85,0.020909879040581267,2.88%,2.11%,-0.56%,-11.84%,10.10%,56.29,-2.23%,-0.14%,71,167,227,127,273,208,311,248,219,133,23,193,173,389,152,2914
35,BWA,BorgWarner Inc.,124,18,3,4,5,3,5,12,10,8,2,15,8,3,11,17,11476.4,8.53,1.57,16.75,77.8,17.25,1.4,5.7,0.59,97.3,2.77,6.14,9.24,2089.66,1.42,Consumer Cyclical,Auto Parts,USA,12.21,48.73,1.27%,1989392,0.9,0.73,8.58,3.40%,13.63%,10.00%,13.50%,9.40%,1.6,1.2,0.58,19.60%,8.70%,6.00%,5/4/2023 8:30:00 AM,233.79,232.61,0.10%,-59.04%,-1.21%,3.08,5.80%,49.39%,31.49%,21.07%,1.92%,2.24%,2.3,0.95,0.023189000615637185,2.97%,0.86%,19.15%,-4.71%,56.49%,56.41,0.72%,0.54%,442,60,79,115,58,120,291,251,192,46,363,191,64,260,404,2936
36,MDT,Medtronic plc,124,3,9,6,16,4,19,5,12,8,11,1,13,8,4,5,107338.65,15.38,2.09,175.1,44.2,-0.55,3.37,4.4,0.55,84.6,0.58,2.93,1.08,5948.94,0.72,Healthcare,Medical Devices,Ireland,26.53,80.71,-1.08%,4312398,12.38,3.49,9.64,5.20%,2.14%,1.30%,7.80%,6.90%,1.8,1.4,0.43,66.70%,18.00%,13.20%,2/21/2023 8:30:00 AM,1330.2,1328.92,0.10%,-1.48%,1.44%,1.3,0.51%,0.50%,-27.01%,3.85%,1.35%,1.80%,2.6,0.72,0.01808945607731384,1.10%,-1.20%,-4.05%,-29.39%,6.53%,51.85,-1.13%,0.05%,75,218,144,393,98,474,103,296,177,265,10,319,185,98,109,2964
37,VZ,Verizon Communications Inc.,125,2,3,5,12,13,19,1,10,15,18,2,9,14,1,1,167347.82,8.32,1.81,51.51,-4.9,0.26,6.65,5.7,1.65,63.8,0.83,5.83,-6.19,19591.68,0.34,Communication Services,Telecom Services,USA,7.76,39.22,-0.25%,11004509,60.6,1.22,64.24,9.20%,0.13%,1.70%,24.40%,10.10%,0.8,0.7,1.54,56.80%,22.60%,15.50%,4/25/2023 8:30:00 AM,4205.0,4198.77,0.03%,-1.99%,-1.61%,1.77,-0.66%,9.92%,-26.92%,-0.46%,1.15%,1.31%,2.8,0.56,0.014788373278939317,2.04%,0.94%,-3.60%,-29.35%,13.52%,56.25,-0.38%,0.13%,42,52,108,294,306,467,11,250,371,442,51,202,328,24,11,2959
38,PHM,"PulteGroup, Inc.",125,17,3,3,9,4,20,14,2,4,4,16,3,1,9,16,13674.63,8.5,1.53,33.22,48.3,-5.62,1.06,18.6,0.3,94.3,3.24,10.11,19.54,2747.51,1.34,Consumer Cyclical,Residential Construction,USA,5.37,60.14,1.57%,2915730,0.58,0.84,12.99,40.60%,9.20%,13.60%,32.30%,22.60%,,,0.23,29.80%,21.20%,16.00%,4/25/2023 8:30:00 AM,227.12,223.34,0.76%,-2.85%,-1.04%,2.63,3.98%,54.21%,43.84%,32.09%,1.89%,2.13%,2.1,1.06,0.02161622879946791,4.73%,7.00%,29.56%,-1.23%,71.67%,67.31,1.14%,0.42%,409,58,74,210,88,484,330,46,92,101,394,76,19,206,387,2974
39,JPM,JPMorgan Chase & Co.,125,1,5,3,1,15,18,6,18,13,17,1,5,9,2,11,408780.42,10.51,1.55,4.3,-21.3,3.35,2.88,0.9,1.07,70.8,0.56,8.16,-0.54,13531.8,1.08,Financial,Banks - Diversified,USA,11.48,138.73,7.55%,43888756,,4.4,0.29,12.10%,-0.99%,7.70%,14.00%,6.50%,,,1.07,,65.00%,38.70%,4/14/2023 8:30:00 AM,2962.8,2918.03,0.10%,-4.01%,0.10%,1.22,8.83%,33.90%,5.47%,3.45%,1.88%,2.06%,2.1,3.24,0.02421970734520291,8.12%,2.64%,10.13%,-3.89%,36.98%,64.94,2.76%,4.66%,14,105,76,16,374,444,148,432,311,412,8,120,214,36,261,2971
40,SLB,Schlumberger Limited,125,5,8,11,13,3,3,10,8,10,10,6,1,16,2,19,76153.73,14.12,4.22,60.73,81.7,23.37,1.91,8.0,0.69,85.8,1.23,15.8,-9.52,9751.77,1.78,Energy,Oil & Gas Equipment & Services,USA,21.93,52.48,1.14%,8036004,0.7,2.71,26.31,34.00%,31.50%,-1.60%,20.70%,12.40%,1.2,0.9,0.6,18.40%,15.90%,12.20%,4/21/2023 8:30:00 AM,1422.0,1415.79,0.19%,-13.30%,3.81%,1.78,5.76%,24.89%,26.37%,-1.83%,2.35%,3.14%,1.9,0.82,0.03315548780487805,7.99%,1.70%,13.26%,-11.72%,71.22%,57.68,0.15%,0.98%,102,196,273,311,55,76,234,185,227,237,127,15,389,49,473,2949
41,BMY,Bristol-Myers Squibb Company,126,2,3,12,6,13,19,5,10,14,14,2,11,10,3,2,146250.67,8.58,4.78,20.0,-5.4,1.65,3.24,6.4,1.27,79.4,0.82,4.4,-1.61,7976.06,0.43,Healthcare,Drug Manufacturers - General,USA,23.87,70.45,-0.34%,6260291,5.88,3.17,15.81,4.50%,4.06%,17.30%,19.80%,11.80%,1.2,1.1,1.13,78.20%,21.50%,13.70%,4/27/2023 8:30:00 AM,2109.0,2097.31,0.07%,-17.53%,-0.72%,2.17,-0.41%,1.69%,-7.97%,-2.08%,1.14%,1.45%,2.4,0.78,0.014904187366926898,2.65%,1.12%,-3.23%,-13.49%,7.93%,59.1,-0.21%,-0.13%,51,64,297,132,307,461,114,232,336,333,48,254,234,65,27,2955
42,FIS,"Fidelity National Information Services, Inc.",126,10,3,2,4,14,12,4,20,10,5,10,3,19,4,6,32934.39,8.9,1.25,13.0,-12.0,10.27,3.62,-22.1,0.74,93.5,1.8,11.32,-17.13,6646.27,0.83,Technology,Information Technology Services,USA,,57.41,1.25%,4702821,,2.27,,5.75%,2.14%,10.90%,-40.30%,-34.80%,0.8,0.8,0.52,39.30%,,,2/13/2023 8:30:00 AM,592.0,587.96,0.20%,1.28%,-2.19%,1.59,3.57%,-22.19%,-43.68%,-15.39%,3.19%,3.06%,2.2,0.71,0.03309527956801951,8.62%,-5.67%,-24.41%,-46.17%,18.20%,55.14,0.68%,0.56%,235,71,47,92,333,279,86,500,239,120,248,60,462,85,150,3007
43,CI,The Cigna Group,126,4,3,4,4,5,7,10,12,10,7,5,20,19,12,4,77131.48,9.17,1.74,12.9,35.4,14.21,1.9,4.5,0.69,91.6,1.07,-4.16,-16.48,1786.95,0.62,Healthcare,Healthcare Plans,USA,12.12,259.1,-1.79%,2823859,1.08,0.43,13.02,17.10%,11.27%,33.80%,14.70%,10.50%,,,0.63,,5.30%,3.70%,5/5/2023 8:30:00 AM,300.88,293.81,0.10%,-16.87%,-1.52%,1.75,-2.33%,-10.15%,1.68%,-21.80%,1.95%,2.44%,2.3,1.58,0.024893863373214975,-1.60%,-7.25%,-12.04%,-23.82%,7.91%,41.62,-1.91%,0.13%,101,76,100,89,117,176,236,293,233,152,102,484,461,297,80,2997
44,CB,Chubb Limited,126,4,4,4,3,17,11,11,15,4,8,1,10,18,12,4,80747.5,9.75,1.61,8.18,-34.9,10.5,1.7,2.7,0.3,90.5,0.46,4.47,-13.22,1887.38,0.65,Financial,Insurance - Property & Casualty,Switzerland,15.64,195.78,-2.17%,1415104,1.1,1.87,40.13,11.60%,14.19%,6.00%,10.30%,9.00%,,,0.29,,16.70%,12.30%,4/25/2023 4:30:00 PM,415.25,413.2,0.30%,-8.54%,-0.56%,1.01,-0.52%,5.83%,-8.69%,-11.25%,1.93%,2.10%,2.2,0.75,0.020686484829911124,1.37%,-3.14%,-3.21%,-15.38%,12.66%,47.44,-2.38%,0.22%,96,88,84,56,416,273,255,364,88,178,1,252,434,283,90,2958
45,ADM,Archer-Daniels-Midland Company,126,7,6,5,9,3,20,9,9,5,13,5,7,14,8,6,45073.65,12.24,1.86,35.77,61.3,-2.79,2.2,7.1,0.38,81.8,1.22,6.48,-6.41,3232.61,0.8,Consumer Defensive,Farm Products,USA,10.62,81.79,0.70%,2548821,,0.44,43.47,29.40%,-2.80%,10.80%,18.00%,9.80%,1.5,0.9,0.32,7.50%,4.10%,4.30%,1/26/2023 8:30:00 AM,553.0,542.29,0.20%,-26.86%,-1.04%,2.05,3.87%,-4.93%,-13.97%,-11.91%,1.58%,2.01%,2.3,0.79,0.019195500672453843,4.18%,2.42%,-3.90%,-17.28%,16.81%,59.89,-0.13%,0.84%,175,136,113,224,72,480,216,203,114,303,125,174,335,180,134,2984
46,HUM,Humana Inc.,126,5,10,11,6,12,8,15,10,10,3,6,5,4,16,5,65049.21,16.4,4.3,21.15,-2.6,13.76,0.68,6.0,0.75,96.1,1.28,8.26,5.98,1051.73,0.71,Healthcare,Healthcare Plans,USA,23.77,523.83,-2.14%,1007459,1.67,0.7,12.85,4.50%,14.27%,11.60%,18.00%,12.20%,,,0.59,,4.30%,3.00%,4/26/2023 8:30:00 AM,125.64,124.71,0.10%,-45.66%,-0.33%,1.52,0.74%,6.00%,16.66%,2.27%,1.76%,2.33%,1.9,0.96,0.02235458068457324,3.70%,4.89%,4.28%,-8.31%,27.49%,58.89,-1.83%,-0.31%,119,238,275,142,293,184,368,245,247,72,144,116,97,396,106,3042
47,LLY,Eli Lilly and Company,126,1,19,18,16,9,2,13,4,15,11,2,2,5,8,1,351009.6,32.0,31.73,207.17,12.8,37.87,1.21,13.1,1.52,84.8,0.76,13.74,4.35,3290.63,0.36,Healthcare,Drug Manufacturers - General,USA,54.23,374.73,-0.11%,2287375,2.36,12.3,158.7,10.10%,22.93%,7.40%,64.70%,24.40%,1.1,0.8,1.38,76.80%,25.00%,21.90%,4/27/2023 8:30:00 AM,952.35,950.53,10.90%,38.71%,0.67%,2.2,1.75%,15.45%,21.63%,2.43%,1.57%,1.83%,2.1,0.7,0.01862674458943773,8.20%,11.74%,11.19%,-2.53%,35.36%,77.61,0.24%,-0.35%,18,453,451,401,204,39,313,99,359,261,37,32,126,177,16,2986
48,TSN,"Tyson Foods, Inc.",127,13,5,2,18,10,3,5,9,6,10,9,10,14,8,5,21755.92,11.12,1.1,3000.0,6.9,26.42,3.16,6.7,0.43,86.3,1.56,4.61,-6.19,3233.68,0.74,Consumer Defensive,Farm Products,USA,9.04,60.82,-1.41%,2031156,1.2,0.41,33.27,13.20%,7.50%,6.80%,12.50%,12.50%,1.8,0.7,0.4,10.50%,6.40%,4.50%,5/8/2023 8:30:00 AM,356.0,282.91,1.20%,-0.27%,-0.76%,1.37,2.03%,-4.64%,-34.91%,-2.30%,2.16%,1.82%,2.8,0.63,0.01874383426504439,3.00%,1.70%,-11.27%,-38.90%,8.99%,57.23,-1.23%,-0.18%,311,116,33,446,239,56,123,219,136,233,213,246,329,179,115,2994
49,STT,State Street Corporation,128,11,3,2,1,11,13,5,18,9,6,6,5,11,8,19,27362.26,8.66,1.24,2.64,0.0,9.02,3.15,0.9,0.65,91.6,1.29,8.59,-2.84,2913.23,1.58,Financial,Asset Management,USA,11.13,80.03,1.55%,2848486,1.31,6.7,0.2,4.20%,8.49%,7.30%,11.20%,5.20%,,,0.65,,61.70%,65.10%,4/17/2023 8:30:00 AM,359.14,343.29,0.10%,-9.35%,-0.58%,1.52,5.08%,33.03%,-2.70%,3.17%,2.17%,2.67%,2.4,0.98,0.028114457078595525,6.52%,-3.71%,6.42%,-15.52%,36.54%,56.01,-0.25%,1.80%,272,67,45,4,275,314,124,431,213,151,146,110,263,200,453,3068
50,REGN,"Regeneron Pharmaceuticals, Inc.",128,4,12,11,6,18,13,19,3,3,8,6,4,2,18,1,90280.87,18.4,3.91,20.4,-46.9,8.98,0.0,15.7,0.12,89.5,1.25,9.08,16.06,617.51,0.23,Healthcare,Biotechnology,USA,21.69,829.33,-0.12%,456864,,7.42,11.66,23.80%,,15.70%,20.50%,16.60%,5.1,4.3,0.12,87.20%,38.90%,35.60%,5/4/2023 8:30:00 AM,106.8,104.32,0.50%,-12.70%,-0.34%,2.11,0.07%,13.91%,15.86%,14.95%,1.23%,1.75%,2.1,0.74,0.01785778881747917,3.11%,6.72%,16.88%,-0.98%,54.15%,64.88,0.06%,-0.18%,88,300,262,135,439,315,473,68,57,188,136,99,27,452,4,3043
51,LIN,Linde plc,128,2,16,12,12,9,12,12,11,6,10,2,5,3,9,7,176533.24,24.37,4.44,52.74,12.4,10.22,1.42,5.3,0.45,85.8,0.73,8.68,9.35,2590.66,0.85,Basic Materials,Specialty Chemicals,United Kingdom,43.66,359.67,-0.63%,1078273,4.31,5.29,32.47,7.70%,10.14%,24.00%,10.30%,6.80%,0.8,0.7,0.3,41.70%,16.10%,12.40%,2/7/2023 8:30:00 AM,493.71,491.6,0.10%,-14.52%,0.61%,1.39,0.87%,32.43%,14.54%,10.27%,1.39%,1.61%,1.9,0.42,0.016987794367058693,2.89%,4.94%,14.86%,-1.23%,37.03%,61.88,-0.36%,-0.27%,40,402,282,301,211,283,287,258,139,239,28,108,62,212,161,3013
52,RE,"Everest Re Group, Ltd.",129,17,1,4,1,19,7,10,17,5,3,7,8,7,20,3,14098.99,6.57,1.69,4.1,-56.4,14.96,1.84,1.5,0.37,96.5,1.31,6.16,2.75,284.14,0.6,Financial,Insurance - Reinsurance,Bermuda,24.28,359.21,-0.97%,246822,2.02,1.13,10.09,5.50%,12.00%,13.60%,6.80%,10.00%,,,0.37,,9.20%,4.70%,5/2/2023 8:30:00 AM,39.6,38.55,0.50%,-7.11%,0.23%,1.78,-0.80%,37.71%,23.90%,8.43%,1.28%,2.42%,1.9,0.87,0.023078422092926144,1.17%,-1.51%,14.09%,-9.06%,46.87%,49.37,-1.20%,0.23%,404,21,92,13,454,158,239,407,111,66,152,190,153,494,71,3025
53,MOS,The Mosaic Company,129,15,3,3,2,2,20,11,4,4,7,16,10,8,6,18,16760.39,8.38,1.33,6.73,135.5,-19.64,1.7,15.2,0.3,90.6,3.14,5.03,0.55,4258.38,1.5,Basic Materials,Agricultural Inputs,USA,4.7,46.99,0.51%,2851126,,0.88,22.79,58.70%,,20.90%,30.50%,22.70%,1.2,0.5,0.2,30.10%,25.00%,18.70%,2/22/2023 4:30:00 PM,340.1,333.12,0.29%,0.00%,-1.77%,2.46,7.60%,-5.75%,-37.42%,7.68%,3.47%,3.39%,2.9,0.67,0.03851883379442435,4.74%,-3.08%,-5.02%,-40.42%,14.16%,52.19,-1.69%,2.25%,366,53,54,40,29,493,256,77,90,175,385,232,195,137,432,3014
54,BK,The Bank of New York Mellon Corporation,129,9,3,2,1,16,15,5,18,11,10,3,9,12,5,10,37097.74,8.74,1.05,2.95,-30.1,7.09,3.19,0.5,0.86,85.5,0.92,5.34,-3.74,5779.52,1.06,Financial,Asset Management,USA,15.99,46.36,0.35%,4597520,2.04,5.21,0.25,-0.90%,7.85%,10.20%,6.60%,4.00%,,,0.86,,48.70%,33.20%,4/18/2023 8:30:00 AM,812.16,797.48,0.10%,-4.41%,-0.02%,1.27,3.37%,24.32%,-2.71%,1.85%,1.88%,2.24%,2.2,0.8,0.023511647972389995,4.08%,-3.08%,3.87%,-11.29%,28.00%,53.7,-1.02%,1.39%,216,68,28,7,401,376,120,447,272,246,66,219,281,102,250,3099
55,CNC,Centene Corporation,129,9,4,4,2,13,10,19,17,10,2,5,7,18,6,3,37355.45,9.54,1.58,7.13,-9.5,11.86,0.0,1.5,0.75,98.4,1.21,7.13,-12.93,3947.77,0.56,Healthcare,Healthcare Plans,USA,33.48,68.07,-1.86%,5129343,3.17,0.26,3.09,0.80%,10.55%,24.50%,4.70%,1.40%,,,0.75,,0.90%,0.80%,4/25/2023 8:30:00 AM,559.93,545.25,0.50%,1.88%,-1.27%,1.67,3.11%,-8.41%,-20.67%,-17.00%,2.17%,2.29%,2.0,1.3,0.02321140002938152,5.13%,0.24%,-15.19%,-30.91%,10.31%,56.82,-2.06%,0.20%,212,85,80,45,321,228,462,406,249,28,121,155,432,149,63,3036
56,JNPR,"Juniper Networks, Inc.",129,18,7,7,20,3,9,7,11,5,5,14,3,4,7,9,11123.57,13.15,2.45,3000.0,87.6,12.25,2.59,5.2,0.36,93.4,2.54,10.72,7.26,3756.35,0.95,Technology,Communication Equipment,USA,23.77,33.99,-0.29%,1973639,1.49,2.1,10.2,-1.60%,15.95%,1.10%,10.90%,8.30%,1.7,1.4,0.36,55.80%,10.70%,8.90%,4/25/2023 4:30:00 PM,323.0,320.2,1.30%,-6.22%,-0.68%,2.17,0.89%,31.18%,-0.67%,6.35%,1.36%,1.75%,2.6,0.53,0.017358046484260075,2.56%,6.53%,12.69%,-8.58%,34.99%,61.96,-0.03%,-0.26%,449,169,176,499,53,221,172,270,106,121,341,64,85,156,204,3086
57,JNJ,Johnson & Johnson,130,1,9,13,14,14,18,7,6,7,17,1,6,12,3,2,432117.67,15.23,5.64,78.52,-13.7,3.56,2.73,10.0,0.52,70.8,0.49,7.44,-4.69,8479.65,0.53,Healthcare,Drug Manufacturers - General,USA,24.62,165.84,-0.16%,7224117,6.24,4.55,18.37,5.30%,3.94%,4.40%,23.70%,15.40%,1.0,0.8,0.35,67.40%,22.90%,18.90%,4/18/2023 8:30:00 AM,2614.1,2595.53,0.10%,-13.61%,-0.36%,1.49,0.42%,1.94%,-7.82%,-6.12%,1.07%,1.27%,2.5,0.85,0.013929088277858177,5.61%,5.27%,-1.15%,-11.17%,10.48%,69.79,-0.05%,-0.11%,13,214,326,345,345,441,156,144,170,413,3,139,295,59,49,3112
58,ACN,Accenture plc,130,2,15,15,8,7,14,11,4,1,15,3,2,10,9,14,184788.1,22.22,7.41,28.59,17.0,8.42,1.6,14.7,0.0,75.4,0.93,13.44,-1.62,2461.67,1.24,Technology,Information Technology Services,Ireland,25.7,279.25,-2.11%,2871297,2.86,2.93,29.6,14.50%,9.00%,11.20%,30.80%,31.90%,1.3,1.3,0.0,32.10%,14.70%,11.00%,3/23/2023 8:30:00 AM,662.6,661.59,0.10%,-12.30%,1.16%,2.5,-0.87%,11.67%,-14.53%,4.65%,2.08%,2.13%,2.1,1.17,0.021056401074306178,1.93%,2.23%,-0.15%,-15.46%,15.01%,54.17,-1.43%,-0.69%,35,368,370,189,174,332,269,80,4,377,68,37,235,226,339,3103
59,GILD,"Gilead Sciences, Inc.",131,4,5,12,6,16,17,4,8,14,12,6,11,11,4,1,103999.83,11.49,4.91,22.44,-26.2,5.66,3.61,7.3,1.19,83.0,1.25,4.21,-3.17,6078.21,0.4,Healthcare,Drug Manufacturers - General,USA,22.81,83.0,-0.32%,4885492,9.04,3.81,16.29,-13.90%,2.52%,0.90%,22.30%,13.10%,1.3,1.2,1.08,79.30%,26.90%,16.80%,2/2/2023 4:30:00 PM,1255.0,1234.53,0.10%,-3.40%,0.85%,2.55,-0.44%,26.93%,34.67%,-3.32%,1.51%,1.94%,2.6,0.8,0.018072289156626505,2.37%,1.22%,10.60%,-7.51%,45.19%,56.16,0.16%,-0.48%,77,120,299,150,387,416,87,197,330,280,135,258,272,97,18,3123
60,HES,Hess Corporation,131,7,10,14,5,1,2,13,6,13,9,10,1,10,12,18,46029.79,15.76,5.81,14.2,274.6,53.19,1.18,9.9,1.08,88.4,1.82,27.51,-1.19,1842.14,1.57,Energy,Oil & Gas E&P,USA,22.0,148.93,1.14%,1551357,2.51,4.06,18.52,20.30%,8.76%,15.70%,29.10%,16.50%,1.6,1.6,1.08,68.40%,33.50%,18.50%,4/26/2023 8:30:00 AM,306.3,276.0,0.10%,-66.43%,-0.09%,2.73,5.71%,18.53%,32.26%,5.01%,2.26%,3.12%,2.3,0.84,0.029946954945276303,12.15%,9.67%,15.21%,-7.22%,64.85%,67.49,0.32%,0.81%,173,229,335,102,10,29,317,150,313,206,251,1,227,290,451,3084
61,GD,General Dynamics Corporation,132,5,9,10,8,10,6,9,9,8,9,3,10,15,15,6,62899.36,15.43,3.36,29.73,5.5,15.9,2.32,6.6,0.58,86.7,0.91,5.05,-8.08,1227.0,0.83,Industrials,Aerospace & Defense,USA,18.68,227.69,-0.47%,1130435,2.01,1.6,50.64,4.10%,9.30%,4.90%,18.90%,12.20%,1.4,1.0,0.51,16.80%,10.70%,8.60%,4/26/2023 8:30:00 AM,273.99,273.28,0.50%,-1.96%,-0.92%,2.04,-0.01%,1.96%,-6.62%,-8.23%,1.26%,1.50%,2.0,0.92,0.015108261232377355,0.99%,-0.04%,-2.38%,-11.36%,9.77%,51.23,0.00%,-0.47%,122,220,240,195,246,143,202,225,191,225,63,230,370,370,151,3193
62,BIIB,Biogen Inc.,132,8,11,9,10,2,17,16,5,6,9,8,4,9,17,1,41222.76,17.5,3.09,36.03,100.6,6.13,0.0,12.4,0.47,88.6,1.43,9.82,0.02,872.98,0.18,Healthcare,Drug Manufacturers - General,USA,13.77,288.13,-0.54%,571402,10.08,4.05,8.43,3.70%,1.37%,-3.70%,24.70%,9.80%,3.0,2.6,0.47,77.60%,25.20%,29.90%,2/15/2023 8:30:00 AM,143.8,143.01,0.10%,-7.62%,0.84%,2.35,0.46%,13.58%,38.48%,4.05%,1.53%,1.81%,2.2,0.65,0.018047409155589493,4.93%,4.89%,12.07%,-7.62%,53.95%,65.09,-0.15%,-0.40%,187,277,223,227,46,405,400,114,147,202,177,83,205,422,2,3117
63,TJX,"The TJX Companies, Inc.",132,4,14,17,13,9,11,10,5,7,4,1,11,13,5,8,88955.3,19.8,14.06,69.06,10.0,10.77,1.72,12.5,0.53,94.8,0.58,4.09,-5.77,5266.08,0.91,Consumer Cyclical,Apparel Retail,USA,25.96,77.19,-0.01%,3926993,2.32,1.78,16.24,8.80%,11.20%,6.80%,60.80%,36.00%,1.2,0.6,0.45,27.60%,9.30%,7.00%,2/22/2023 8:30:00 AM,1158.18,1151.7,0.10%,-5.69%,0.62%,1.28,-1.10%,20.84%,22.86%,-3.03%,1.70%,1.54%,1.9,0.75,0.016323357947920714,0.70%,-0.51%,7.62%,-7.15%,43.77%,50.27,-0.04%,0.03%,90,330,425,327,219,257,252,111,174,88,13,265,318,108,183,3160
64,ADBE,Adobe Inc.,132,2,15,17,7,11,8,20,3,4,11,6,2,3,8,15,174670.35,21.55,12.26,23.87,0.7,13.57,0.0,17.7,0.26,84.1,1.28,13.72,10.11,3053.56,1.31,Technology,Software - Infrastructure,USA,37.41,379.38,0.15%,1525383,2.68,9.7,30.9,24.50%,13.98%,19.20%,33.50%,26.70%,1.1,1.1,0.26,87.70%,33.90%,26.30%,3/15/2023 4:30:00 PM,459.0,457.38,0.32%,-3.36%,-0.71%,1.92,-0.32%,32.58%,-11.10%,12.73%,1.79%,2.23%,2.2,0.5,0.022853076071485054,1.56%,4.98%,7.59%,-15.91%,38.09%,58.18,0.80%,-0.64%,41,356,414,165,271,187,502,53,81,268,143,33,59,193,371,3137
65,PG,The Procter & Gamble Company,132,1,16,15,13,10,14,8,5,11,18,1,7,8,4,1,353984.77,23.84,8.19,61.65,5.6,8.55,2.42,11.9,0.8,65.5,0.64,6.47,0.79,6790.58,0.39,Consumer Defensive,Household & Personal Products,USA,26.52,151.0,-0.51%,4478271,4.9,4.41,51.65,9.50%,5.42%,4.30%,31.60%,18.90%,0.6,0.4,0.47,46.60%,21.60%,17.40%,4/21/2023 8:30:00 AM,2365.9,2355.8,0.13%,-2.33%,-1.26%,2.23,-0.80%,21.35%,-5.04%,-0.37%,1.16%,1.18%,2.3,0.66,0.01304635761589404,2.29%,5.81%,6.26%,-8.43%,23.59%,66.92,0.00%,-0.51%,17,391,377,315,244,330,193,118,260,438,15,175,190,81,17,3161
66,T,AT&T Inc.,134,3,2,3,13,20,18,1,20,14,19,5,5,7,1,3,143723.8,7.94,1.47,56.63,-139.3,2.87,5.57,-1.9,1.4,54.4,1.16,8.85,2.68,31329.45,0.62,Communication Services,Telecom Services,USA,,19.93,-0.15%,24942084,,1.19,38.83,-22.90%,0.76%,-5.50%,-6.90%,-3.60%,0.6,0.5,1.32,57.90%,-3.80%,-7.20%,4/20/2023 8:30:00 AM,7170.5,7117.47,0.08%,0.00%,-0.89%,2.64,1.42%,36.23%,1.89%,8.26%,1.31%,1.45%,2.6,0.8,0.015052684395383844,4.49%,4.53%,7.81%,-7.43%,37.83%,67.05,-0.30%,0.15%,54,43,68,307,489,448,22,483,346,463,115,104,156,16,75,3189
