filing_date,fund,ticker,value_usd,weight
2020-02-13,Baupost Group,FOXA,1012853,0.119933
2020-02-13,Baupost Group,VSAT,1005119,0.119017
2020-02-13,Baupost Group,EBAY,722018,0.085495
2020-02-13,Baupost Group,LNG,619197,0.073320
2020-02-13,Baupost Group,QRVO,319633,0.037848
2020-02-13,Baupost Group,BMY,256760,0.030403
2020-02-13,Baupost Group,NXST,234500,0.027767
2020-02-13,Baupost Group,MCK,220968,0.026165
2020-02-13,Baupost Group,FOX,206763,0.024483
2020-02-13,Baupost Group,HPQ,205500,0.024333
2020-02-13,Baupost Group,PCG,205306,0.024310
2020-02-13,Third Point,BAX,1463350,0.187080
2020-02-13,Third Point,CPB,711648,0.090980
2020-02-13,Third Point,DHR,569411,0.072796
2020-02-13,Third Point,CRM,357808,0.045744
2020-02-13,Third Point,FIS,347725,0.044455
2020-02-13,Third Point,BURL,319242,0.040813
2020-02-13,Third Point,ADBE,313320,0.040056
2020-02-13,Third Point,IQV,309020,0.039506
2020-02-13,Third Point,V,281850,0.036033
2020-02-13,Third Point,BSX,226100,0.028906
2020-02-13,Third Point,SPGI,218440,0.027926
2020-02-13,Third Point,FOXA,185350,0.023696
2020-02-13,Third Point,FIVE,153432,0.019615
2020-02-13,Third Point,CNC,150888,0.019290
2020-02-13,Third Point,AMZN,129349,0.016536
2020-02-14,Berkshire Hathaway,AAPL,71989933,0.319332
2020-02-14,Berkshire Hathaway,BAC,32578803,0.144513
2020-02-14,Berkshire Hathaway,KO,22140000,0.098208
2020-02-14,Berkshire Hathaway,AXP,18874016,0.083721
2020-02-14,Berkshire Hathaway,WFC,17388855,0.077133
2020-02-14,Berkshire Hathaway,KHC,10462647,0.046410
2020-02-14,Berkshire Hathaway,JPM,8296382,0.036801
2020-02-14,Berkshire Hathaway,USB,7853532,0.034837
2020-02-14,Berkshire Hathaway,MCO,5856852,0.025980
2020-02-14,Berkshire Hathaway,DAL,4146844,0.018395
2020-02-14,Berkshire Hathaway,BNY,4014575,0.017808
2020-02-14,Berkshire Hathaway,LUV,2895985,0.012846
2020-02-14,Berkshire Hathaway,DVA,2893575,0.012835
2020-02-14,Berkshire Hathaway,GS,2760252,0.012244
2020-02-14,Berkshire Hathaway,GM,2745000,0.012176
2020-02-14,Berkshire Hathaway,CHTR,2632339,0.011676
2020-02-14,Berkshire Hathaway,VRSN,2495735,0.011071
2020-02-14,Berkshire Hathaway,V,1984686,0.008804
2020-02-14,Berkshire Hathaway,UAL,1932575,0.008572
2020-02-14,Pershing Square,CMG,1443437,0.220276
2020-02-14,Pershing Square,HLT,1170855,0.178679
2020-02-14,Pershing Square,LOW,1031518,0.157415
2020-02-14,Pershing Square,QSR,961926,0.146795
2020-02-14,Pershing Square,BRK/B,909532,0.138799
2020-02-14,Pershing Square,SBUX,479863,0.073230
2020-02-14,Pershing Square,A,277097,0.042286
2020-02-14,Tiger Global,JD,1861918,0.121043
2020-02-14,Tiger Global,MSFT,1716265,0.111574
2020-02-14,Tiger Global,META,1707577,0.111009
2020-02-14,Tiger Global,TDG,1156960,0.075214
2020-02-14,Tiger Global,AMZN,1130952,0.073523
2020-02-14,Tiger Global,BABA,745672,0.048476
2020-02-14,Tiger Global,UBER,642824,0.041790
2020-02-14,Tiger Global,RNG,556139,0.036155
2020-02-14,Tiger Global,NFLX,501857,0.032626
2020-02-14,Tiger Global,CVNA,452233,0.029400
2020-02-14,Tiger Global,RUN,411169,0.026730
2020-02-14,Tiger Global,SE,336208,0.021857
2020-02-14,Tiger Global,GDS,295587,0.019216
2020-02-14,Tiger Global,TAL,277770,0.018058
2020-02-14,Tiger Global,PYPL,264800,0.017215
2020-02-14,Tiger Global,MDB,251546,0.016353
2020-02-14,Lone Pine Capital,BABA,1323459,0.090793
2020-02-14,Lone Pine Capital,UNH,1247373,0.085573
2020-02-14,Lone Pine Capital,AMZN,952569,0.065349
2020-02-14,Lone Pine Capital,ADBE,939067,0.064423
2020-02-14,Lone Pine Capital,NFLX,806701,0.055342
2020-02-14,Lone Pine Capital,MSFT,799389,0.054840
2020-02-14,Lone Pine Capital,SHOP,720674,0.049440
2020-02-14,Lone Pine Capital,MA,712464,0.048877
2020-02-14,Lone Pine Capital,META,703166,0.048239
2020-02-14,Lone Pine Capital,TDG,702480,0.048192
2020-02-14,Lone Pine Capital,UNP,686189,0.047075
2020-02-14,Lone Pine Capital,CRM,673442,0.046200
2020-02-14,Lone Pine Capital,ADSK,603252,0.041385
2020-02-14,Lone Pine Capital,GPN,592447,0.040644
2020-02-14,Lone Pine Capital,MELI,555210,0.038089
2020-02-14,Lone Pine Capital,XYZ,550442,0.037762
2020-02-14,Lone Pine Capital,HUM,539801,0.037032
2020-02-14,Lone Pine Capital,DPZ,508572,0.034889
2020-02-14,Lone Pine Capital,EFX,483178,0.033147
2020-02-14,Duquesne Family Office,IWM,343798,0.125057
2020-02-14,Duquesne Family Office,MSFT,255542,0.092954
2020-02-14,Duquesne Family Office,WDAY,249233,0.090659
2020-02-14,Duquesne Family Office,NFLX,188596,0.068602
2020-02-14,Duquesne Family Office,EEM,182401,0.066349
2020-02-14,Duquesne Family Office,JPM,179394,0.065255
2020-02-14,Duquesne Family Office,META,145524,0.052934
2020-02-14,Duquesne Family Office,GOOGL,123477,0.044915
2020-02-14,Duquesne Family Office,INDA,120840,0.043956
2020-02-14,Duquesne Family Office,HD,86151,0.031337
2020-02-14,Duquesne Family Office,HDB,81500,0.029646
2020-02-14,Duquesne Family Office,ABT,79590,0.028951
2020-02-14,Duquesne Family Office,UBER,76503,0.027828
2020-02-14,Duquesne Family Office,SE,70236,0.025548
2020-02-14,Duquesne Family Office,FCX,59985,0.021820
2020-02-14,Duquesne Family Office,FDX,50950,0.018533
2020-02-14,Scion Asset Management,GME,14288,0.173613
2020-02-14,Scion Asset Management,GOOG,10696,0.129967
2020-02-14,Scion Asset Management,QRVO,8717,0.105920
2020-02-14,Scion Asset Management,CVE,6090,0.073999
2020-02-14,Scion Asset Management,BB,5778,0.070208
2020-02-14,Scion Asset Management,SPWH,5543,0.067353
2020-05-14,Baupost Group,EBAY,964505,0.153546
2020-05-14,Baupost Group,FOXA,645636,0.102783
2020-05-14,Baupost Group,VSAT,493256,0.078525
2020-05-14,Baupost Group,GOOG,349424,0.055627
2020-05-14,Baupost Group,HPQ,347200,0.055273
2020-05-14,Baupost Group,META,330931,0.052683
2020-05-14,Baupost Group,LNG,272162,0.043327
2020-05-14,Baupost Group,QRVO,246928,0.039310
2020-05-14,Baupost Group,MCK,225773,0.035942
2020-05-14,Baupost Group,AKBA,132862,0.021151
2020-05-14,Baupost Group,FOX,129965,0.020690
2020-05-14,Baupost Group,NXST,120367,0.019162
2020-05-14,Baupost Group,PCG,87225,0.013886
2020-05-15,Berkshire Hathaway,AAPL,62340609,0.375751
2020-05-15,Berkshire Hathaway,BAC,19637932,0.118366
2020-05-15,Berkshire Hathaway,KO,17700001,0.106685
2020-05-15,Berkshire Hathaway,AXP,12979391,0.078232
2020-05-15,Berkshire Hathaway,WFC,9276210,0.055911
2020-05-15,Berkshire Hathaway,KHC,8056205,0.048558
2020-05-15,Berkshire Hathaway,MCO,5217658,0.031449
2020-05-15,Berkshire Hathaway,JPM,5196030,0.031319
2020-05-15,Berkshire Hathaway,USB,4563233,0.027504
2020-05-15,Berkshire Hathaway,DVA,2897549,0.017465
2020-05-15,Berkshire Hathaway,BNY,2686487,0.016193
2020-05-15,Berkshire Hathaway,CHTR,2367684,0.014271
2020-05-15,Berkshire Hathaway,VRSN,2307964,0.013911
2020-05-15,Berkshire Hathaway,DAL,2050935,0.012362
2020-05-15,Berkshire Hathaway,LUV,1910218,0.011514
2020-05-15,Berkshire Hathaway,V,1701823,0.010258
2020-05-15,Berkshire Hathaway,GM,1551872,0.009354
2020-05-15,Berkshire Hathaway,COST,1235572,0.007447
2020-05-15,Berkshire Hathaway,MA,1192040,0.007185
2020-05-15,Berkshire Hathaway,AMZN,1039786,0.006267
2020-05-15,Pershing Square,LOW,1054320,0.160402
2020-05-15,Pershing Square,BRK/B,997038,0.151687
2020-05-15,Pershing Square,HLT,941002,0.143162
2020-05-15,Pershing Square,A,904317,0.137581
2020-05-15,Pershing Square,CMG,759910,0.115611
2020-05-15,Pershing Square,SBUX,666012,0.101326
2020-05-15,Pershing Square,QSR,603825,0.091865
2020-05-15,Pershing Square,BX,24996,0.003803
2020-05-15,Pershing Square,PK,5362,0.000816
2020-05-15,Third Point,BAX,940180,0.160771
2020-05-15,Third Point,DHR,494124,0.084495
2020-05-15,Third Point,AMZN,419190,0.071681
2020-05-15,Third Point,CNC,387056,0.066186
2020-05-15,Third Point,FIS,285246,0.048777
2020-05-15,Third Point,V,225568,0.038572
2020-05-15,Third Point,CRM,219570,0.037546
2020-05-15,Third Point,ADBE,211630,0.036189
2020-05-15,Third Point,IQV,197923,0.033845
2020-05-15,Third Point,SPGI,189914,0.032475
2020-05-15,Third Point,BURL,178268,0.030484
2020-05-15,Third Point,DIS,137655,0.023539
2020-05-15,Third Point,CHTR,130893,0.022383
2020-05-15,Third Point,ROP,85748,0.014663
2020-05-15,Tiger Global,JD,2051340,0.152647
2020-05-15,Tiger Global,MSFT,1702288,0.126673
2020-05-15,Tiger Global,META,1459583,0.108612
2020-05-15,Tiger Global,AMZN,1076869,0.080133
2020-05-15,Tiger Global,BABA,873538,0.065003
2020-05-15,Tiger Global,RNG,704891,0.052453
2020-05-15,Tiger Global,NFLX,582401,0.043338
2020-05-15,Tiger Global,TDG,562652,0.041869
2020-05-15,Tiger Global,SE,370398,0.027563
2020-05-15,Tiger Global,GDS,332206,0.024721
2020-05-15,Tiger Global,CVNA,331251,0.024649
2020-05-15,Tiger Global,TAL,306931,0.022840
2020-05-15,Tiger Global,WDAY,301850,0.022462
2020-05-15,Tiger Global,RUN,300710,0.022377
2020-05-15,Tiger Global,UBER,278494,0.020724
2020-05-15,Tiger Global,MDB,260969,0.019420
2020-05-15,Lone Pine Capital,BABA,1232339,0.090493
2020-05-15,Lone Pine Capital,UNH,1150632,0.084493
2020-05-15,Lone Pine Capital,AMZN,1136630,0.083465
2020-05-15,Lone Pine Capital,MSFT,934262,0.068605
2020-05-15,Lone Pine Capital,NFLX,905457,0.066490
2020-05-15,Lone Pine Capital,ADBE,844434,0.062009
2020-05-15,Lone Pine Capital,GPN,714598,0.052474
2020-05-15,Lone Pine Capital,SHOP,696329,0.051133
2020-05-15,Lone Pine Capital,HUM,679562,0.049902
2020-05-15,Lone Pine Capital,ADSK,628054,0.046119
2020-05-15,Lone Pine Capital,META,589139,0.043262
2020-05-15,Lone Pine Capital,MA,558359,0.041002
2020-05-15,Lone Pine Capital,V,536526,0.039398
2020-05-15,Lone Pine Capital,PYPL,504117,0.037018
2020-05-15,Lone Pine Capital,NOW,392239,0.028803
2020-05-15,Lone Pine Capital,EFX,378845,0.027819
2020-05-15,Lone Pine Capital,LKNCY,367690,0.027000
2020-05-15,Duquesne Family Office,AMZN,352312,0.155672
2020-05-15,Duquesne Family Office,NFLX,317917,0.140474
2020-05-15,Duquesne Family Office,WDAY,214760,0.094894
2020-05-15,Duquesne Family Office,META,207458,0.091667
2020-05-15,Duquesne Family Office,MSFT,174243,0.076991
2020-05-15,Duquesne Family Office,GOOGL,162338,0.071730
2020-05-15,Duquesne Family Office,PYPL,89153,0.039393
2020-05-15,Duquesne Family Office,BABA,80146,0.035413
2020-05-15,Duquesne Family Office,ABT,62441,0.027590
2020-05-15,Duquesne Family Office,HD,57712,0.025501
2020-05-15,Duquesne Family Office,SE,52017,0.022984
2020-05-15,Duquesne Family Office,FIS,42001,0.018558
2020-05-15,Duquesne Family Office,ALNY,40102,0.017719
2020-05-15,Duquesne Family Office,IQV,32666,0.014434
2020-05-15,Duquesne Family Office,QCOM,31941,0.014113
2020-05-15,Duquesne Family Office,NOW,31532,0.013933
2020-05-15,Scion Asset Management,QRVO,11127,0.129574
2020-05-15,Scion Asset Management,JACK,10515,0.122447
2020-05-15,Scion Asset Management,GME,10500,0.122272
2020-05-15,Scion Asset Management,META,10008,0.116543
2020-05-15,Scion Asset Management,BA,8948,0.104199
2020-05-15,Scion Asset Management,LVS,2909,0.033875
2020-05-15,Scion Asset Management,CBRL,558,0.006498
2020-05-15,Scion Asset Management,WYNN,463,0.005392
2020-08-13,Baupost Group,EBAY,1682911,0.218387
2020-08-13,Baupost Group,FOXA,732795,0.095093
2020-08-13,Baupost Group,VSAT,526899,0.068374
2020-08-13,Baupost Group,QRVO,338784,0.043963
2020-08-13,Baupost Group,HPQ,313752,0.040715
2020-08-13,Baupost Group,GOOG,303474,0.039381
2020-08-13,Baupost Group,MCK,256086,0.033232
2020-08-13,Baupost Group,AKBA,203700,0.026434
2020-08-13,Baupost Group,META,193350,0.025091
2020-08-13,Baupost Group,NXST,174494,0.022644
2020-08-13,Baupost Group,FOX,152459,0.019784
2020-08-13,Baupost Group,HCA,97060,0.012595
2020-08-14,Berkshire Hathaway,AAPL,89432750,0.458148
2020-08-14,Berkshire Hathaway,BAC,21968954,0.112543
2020-08-14,Berkshire Hathaway,KO,17871999,0.091555
2020-08-14,Berkshire Hathaway,AXP,14433339,0.073939
2020-08-14,Berkshire Hathaway,KHC,10384494,0.053198
2020-08-14,Berkshire Hathaway,MCO,6777528,0.034720
2020-08-14,Berkshire Hathaway,WFC,6082118,0.031158
2020-08-14,Berkshire Hathaway,USB,4858836,0.024891
2020-08-14,Berkshire Hathaway,DVA,3014883,0.015445
2020-08-14,Berkshire Hathaway,BNY,2796615,0.014327
2020-08-14,Berkshire Hathaway,CHTR,2659074,0.013622
2020-08-14,Berkshire Hathaway,VRSN,2650654,0.013579
2020-08-14,Berkshire Hathaway,JPM,2088925,0.010701
2020-08-14,Berkshire Hathaway,V,1929278,0.009883
2020-08-14,Berkshire Hathaway,GM,1889429,0.009679
2020-08-14,Berkshire Hathaway,AMZN,1471279,0.007537
2020-08-14,Berkshire Hathaway,MA,1349798,0.006915
2020-08-14,Berkshire Hathaway,COST,1313919,0.006731
2020-08-14,Berkshire Hathaway,KR,742672,0.003805
2020-08-14,Pershing Square,LOW,1717220,0.221494
2020-08-14,Pershing Square,QSR,1372252,0.176999
2020-08-14,Pershing Square,CMG,1222034,0.157623
2020-08-14,Pershing Square,A,1115812,0.143922
2020-08-14,Pershing Square,HLT,1012845,0.130641
2020-08-14,Pershing Square,SBUX,745541,0.096163
2020-08-14,Tiger Global,JD,3108319,0.152143
2020-08-14,Tiger Global,MSFT,2240879,0.109684
2020-08-14,Tiger Global,META,1986976,0.097256
2020-08-14,Tiger Global,AMZN,1636063,0.080080
2020-08-14,Tiger Global,BABA,968851,0.047422
2020-08-14,Tiger Global,RNG,948049,0.046404
2020-08-14,Tiger Global,SE,896444,0.043878
2020-08-14,Tiger Global,TDG,776790,0.038022
2020-08-14,Tiger Global,CVNA,722751,0.035376
2020-08-14,Tiger Global,NFLX,705767,0.034545
2020-08-14,Tiger Global,RUN,587129,0.028738
2020-08-14,Tiger Global,WDAY,563954,0.027604
2020-08-14,Tiger Global,PDD,523452,0.025621
2020-08-14,Tiger Global,CRWD,505662,0.024751
2020-08-14,Tiger Global,GDS,456504,0.022344
2020-08-14,Tiger Global,CRM,436423,0.021362
2020-08-14,Tiger Global,MDB,432604,0.021175
2020-08-14,Tiger Global,TWLO,418215,0.020470
2020-08-14,Lone Pine Capital,SHOP,1588716,0.092049
2020-08-14,Lone Pine Capital,PYPL,1285354,0.074473
2020-08-14,Lone Pine Capital,MSFT,1268843,0.073516
2020-08-14,Lone Pine Capital,AMZN,1262273,0.073135
2020-08-14,Lone Pine Capital,META,1195972,0.069294
2020-08-14,Lone Pine Capital,BKNG,949246,0.054999
2020-08-14,Lone Pine Capital,HUM,939915,0.054458
2020-08-14,Lone Pine Capital,UNH,891940,0.051679
2020-08-14,Lone Pine Capital,GPN,812398,0.047070
2020-08-14,Lone Pine Capital,ADBE,791704,0.045871
2020-08-14,Lone Pine Capital,TDG,773900,0.044839
2020-08-14,Lone Pine Capital,NFLX,730886,0.042347
2020-08-14,Lone Pine Capital,NOW,724667,0.041987
2020-08-14,Lone Pine Capital,MA,651803,0.037765
2020-08-14,Lone Pine Capital,COF,643318,0.037274
2020-08-14,Lone Pine Capital,DDOG,594116,0.034423
2020-08-14,Lone Pine Capital,CRM,570467,0.033053
2020-08-14,Lone Pine Capital,ADSK,500360,0.028991
2020-08-14,Duquesne Family Office,MSFT,366282,0.150066
2020-08-14,Duquesne Family Office,AMZN,235148,0.096341
2020-08-14,Duquesne Family Office,TMUS,163653,0.067049
2020-08-14,Duquesne Family Office,JPM,151619,0.062119
2020-08-14,Duquesne Family Office,NFLX,140824,0.057696
2020-08-14,Duquesne Family Office,PYPL,133897,0.054858
2020-08-14,Duquesne Family Office,WDAY,130446,0.053444
2020-08-14,Duquesne Family Office,GOOGL,122664,0.050256
2020-08-14,Duquesne Family Office,XBI,122608,0.050233
2020-08-14,Duquesne Family Office,SE,106214,0.043516
2020-08-14,Duquesne Family Office,BABA,93743,0.038407
2020-08-14,Duquesne Family Office,JD,89833,0.036805
2020-08-14,Duquesne Family Office,HD,77433,0.031724
2020-08-14,Duquesne Family Office,FCX,74814,0.030651
2020-08-14,Duquesne Family Office,SBUX,66666,0.027313
2020-08-14,Duquesne Family Office,BKNG,59490,0.024373
2020-08-14,Duquesne Family Office,ALNY,54567,0.022356
2020-08-14,Duquesne Family Office,META,52680,0.021583
2020-08-14,Scion Asset Management,GOOG,113089,0.376146
2020-08-14,Scion Asset Management,META,21163,0.070390
2020-08-14,Scion Asset Management,BKNG,18471,0.061436
2020-08-14,Scion Asset Management,GS,14545,0.048378
2020-08-14,Scion Asset Management,QRVO,12490,0.041543
2020-08-14,Scion Asset Management,GME,11935,0.039697
2020-08-14,Scion Asset Management,WDC,11921,0.039650
2020-08-14,Scion Asset Management,TCOM,8424,0.028019
2020-08-14,Scion Asset Management,BAC,8130,0.027041
2020-08-14,Scion Asset Management,JPM,8089,0.026905
2020-08-14,Scion Asset Management,HP,7657,0.025468
2020-08-14,Scion Asset Management,LVS,6968,0.023176
2020-08-14,Scion Asset Management,WYNN,5214,0.017342
2020-08-17,Third Point,DIS,613305,0.094367
2020-08-17,Third Point,AMZN,579352,0.089143
2020-08-17,Third Point,DHR,530490,0.081624
2020-08-17,Third Point,BABA,431400,0.066378
2020-08-17,Third Point,FIS,429088,0.066022
2020-08-17,Third Point,CHTR,382530,0.058858
2020-08-17,Third Point,BAX,344400,0.052991
2020-08-17,Third Point,RTX,324429,0.049919
2020-08-17,Third Point,ADBE,289481,0.044541
2020-08-17,Third Point,BURL,275702,0.042421
2020-08-17,Third Point,IQV,269572,0.041478
2020-08-17,Third Point,CRM,266945,0.041074
2020-08-17,Third Point,SPGI,255347,0.039289
2020-08-17,Third Point,V,241462,0.037153
2020-08-17,Third Point,JD,195585,0.030094
2020-08-17,Third Point,META,193010,0.029698
2020-08-17,Third Point,NKE,122562,0.018858
2020-10-23,Pershing Square,LOW,2058004,0.233263
2020-10-23,Pershing Square,QSR,1444595,0.163737
2020-10-23,Pershing Square,CMG,1444236,0.163696
2020-10-23,Pershing Square,A,1236365,0.140135
2020-10-23,Pershing Square,HLT,1140132,0.129228
2020-10-23,Pershing Square,SBUX,870456,0.098661
2020-11-13,Baupost Group,EBAY,1569003,0.193169
2020-11-13,Baupost Group,FOXA,750651,0.092417
2020-11-13,Baupost Group,VSAT,560177,0.068967
2020-11-13,Baupost Group,QRVO,382242,0.047060
2020-11-13,Baupost Group,PCG,287875,0.035442
2020-11-13,Baupost Group,HPQ,252567,0.031095
2020-11-13,Baupost Group,MCK,248591,0.030605
2020-11-13,Baupost Group,MU,245225,0.030191
2020-11-13,Baupost Group,GOOG,227171,0.027968
2020-11-13,Baupost Group,NXST,187504,0.023085
2020-11-13,Baupost Group,SSNC,183285,0.022565
2020-11-13,Baupost Group,FOX,158878,0.019560
2020-11-13,Baupost Group,META,147450,0.018153
2020-11-13,Third Point,PCG,797542,0.095238
2020-11-13,Third Point,BABA,742300,0.088641
2020-11-13,Third Point,DIS,657624,0.078530
2020-11-13,Third Point,DHR,645990,0.077140
2020-11-13,Third Point,AMZN,645490,0.077081
2020-11-13,Third Point,FIS,471072,0.056253
2020-11-13,Third Point,CHTR,468255,0.055916
2020-11-13,Third Point,CRM,358131,0.042766
2020-11-13,Third Point,JD,345364,0.041241
2020-11-13,Third Point,BURL,344170,0.041099
2020-11-13,Third Point,ADBE,313875,0.037481
2020-11-13,Third Point,V,309954,0.037013
2020-11-13,Third Point,META,294638,0.035184
2020-11-13,Third Point,IQV,285373,0.034078
2020-11-13,Third Point,SPGI,279465,0.033372
2020-11-13,Third Point,MSFT,231363,0.027628
2020-11-13,Third Point,FTV,228630,0.027302
2020-11-13,Third Point,TDG,206677,0.024680
2020-11-16,Berkshire Hathaway,AAPL,109358868,0.498497
2020-11-16,Berkshire Hathaway,BAC,24333323,0.110920
2020-11-16,Berkshire Hathaway,KO,19748000,0.090018
2020-11-16,Berkshire Hathaway,AXP,15198971,0.069282
2020-11-16,Berkshire Hathaway,KHC,9752763,0.044457
2020-11-16,Berkshire Hathaway,MCO,7150535,0.032595
2020-11-16,Berkshire Hathaway,USB,4730833,0.021565
2020-11-16,Berkshire Hathaway,CHTR,3254972,0.014837
2020-11-16,Berkshire Hathaway,DVA,3091586,0.014093
2020-11-16,Berkshire Hathaway,WFC,2994716,0.013651
2020-11-16,Berkshire Hathaway,VRSN,2625279,0.011967
2020-11-16,Berkshire Hathaway,BNY,2484755,0.011326
2020-11-16,Berkshire Hathaway,GM,2367201,0.010791
2020-11-16,Berkshire Hathaway,V,1997192,0.009104
2020-11-16,Berkshire Hathaway,ABBV,1862541,0.008490
2020-11-16,Berkshire Hathaway,MRK,1858337,0.008471
2020-11-16,Berkshire Hathaway,BMY,1806963,0.008237
2020-11-16,Berkshire Hathaway,AMZN,1679217,0.007654
2020-11-16,Berkshire Hathaway,MA,1543664,0.007037
2020-11-16,Berkshire Hathaway,SNOW,1537469,0.007008
2020-11-16,Tiger Global,JD,4008585,0.145913
2020-11-16,Tiger Global,MSFT,2400651,0.087384
2020-11-16,Tiger Global,RUN,2294625,0.083525
2020-11-16,Tiger Global,META,2291756,0.083420
2020-11-16,Tiger Global,AMZN,1904352,0.069319
2020-11-16,Tiger Global,CVNA,1341239,0.048821
2020-11-16,Tiger Global,BABA,1316461,0.047919
2020-11-16,Tiger Global,SE,1287657,0.046871
2020-11-16,Tiger Global,PDD,1056865,0.038470
2020-11-16,Tiger Global,CRWD,1034981,0.037673
2020-11-16,Tiger Global,RNG,913454,0.033250
2020-11-16,Tiger Global,ZM,854801,0.031115
2020-11-16,Tiger Global,TDG,834902,0.030391
2020-11-16,Tiger Global,WDAY,797007,0.029011
2020-11-16,Tiger Global,NFLX,775547,0.028230
2020-11-16,Tiger Global,PTON,771855,0.028096
2020-11-16,Tiger Global,NOW,722117,0.026285
2020-11-16,Tiger Global,CRM,575196,0.020937
2020-11-16,Lone Pine Capital,SHOP,1762115,0.086777
2020-11-16,Lone Pine Capital,META,1531990,0.075444
2020-11-16,Lone Pine Capital,MSFT,1354629,0.066710
2020-11-16,Lone Pine Capital,UNH,1230379,0.060591
2020-11-16,Lone Pine Capital,PYPL,1182360,0.058226
2020-11-16,Lone Pine Capital,GPN,1135629,0.055925
2020-11-16,Lone Pine Capital,NFLX,1125679,0.055435
2020-11-16,Lone Pine Capital,AMZN,1062092,0.052304
2020-11-16,Lone Pine Capital,HUM,899732,0.044308
2020-11-16,Lone Pine Capital,DOCU,890093,0.043833
2020-11-16,Lone Pine Capital,XYZ,872590,0.042971
2020-11-16,Lone Pine Capital,MTCH,866780,0.042685
2020-11-16,Lone Pine Capital,NOW,858887,0.042297
2020-11-16,Lone Pine Capital,ADBE,828637,0.040807
2020-11-16,Lone Pine Capital,COF,738598,0.036373
2020-11-16,Lone Pine Capital,ADSK,676321,0.033306
2020-11-16,Lone Pine Capital,DDOG,669033,0.032947
2020-11-16,Duquesne Family Office,MSFT,556455,0.205434
2020-11-16,Duquesne Family Office,AMZN,273048,0.100805
2020-11-16,Duquesne Family Office,TMUS,228048,0.084191
2020-11-16,Duquesne Family Office,BABA,160441,0.059232
2020-11-16,Duquesne Family Office,SE,151126,0.055793
2020-11-16,Duquesne Family Office,NFLX,139194,0.051388
2020-11-16,Duquesne Family Office,PENN,137585,0.050794
2020-11-16,Duquesne Family Office,SBUX,125624,0.046378
2020-11-16,Duquesne Family Office,JD,118118,0.043607
2020-11-16,Duquesne Family Office,FCX,98820,0.036483
2020-11-16,Duquesne Family Office,MELI,76987,0.028422
2020-11-16,Duquesne Family Office,GDX,70834,0.026151
2020-11-16,Duquesne Family Office,GOOGL,60355,0.022282
2020-11-16,Duquesne Family Office,NEE,59921,0.022122
2020-11-16,Duquesne Family Office,META,54448,0.020101
2020-11-16,Duquesne Family Office,ALNY,53642,0.019804
2020-11-16,Scion Asset Management,GOOG,58784,0.199854
2020-11-16,Scion Asset Management,CVS,35747,0.121533
2020-11-16,Scion Asset Management,META,24881,0.084591
2020-11-16,Scion Asset Management,WDC,19007,0.064620
2020-11-16,Scion Asset Management,GME,17375,0.059072
2020-11-16,Scion Asset Management,PFE,15289,0.051980
2020-11-16,Scion Asset Management,GS,14791,0.050287
2020-11-16,Scion Asset Management,ALL,8473,0.028807
2020-11-16,Scion Asset Management,JPM,8279,0.028147
2020-11-16,Scion Asset Management,BAC,8246,0.028035
2020-11-16,Scion Asset Management,TCOM,7785,0.026468
2020-11-16,Scion Asset Management,QRVO,7741,0.026318
2020-11-16,Scion Asset Management,MO,7728,0.026274
2020-11-16,Scion Asset Management,LVS,7139,0.024271
2021-02-12,Baupost Group,EBAY,1563540,0.167881
2021-02-12,Baupost Group,INTC,906005,0.097280
2021-02-12,Baupost Group,QRVO,738255,0.079268
2021-02-12,Baupost Group,FOXA,646084,0.069371
2021-02-12,Baupost Group,VSAT,531834,0.057104
2021-02-12,Baupost Group,MU,392590,0.042153
2021-02-12,Baupost Group,PCG,381993,0.041015
2021-02-12,Baupost Group,MPC,318088,0.034154
2021-02-12,Baupost Group,META,251307,0.026983
2021-02-12,Baupost Group,SSNC,240496,0.025823
2021-02-12,Baupost Group,NXST,227661,0.024444
2021-02-12,Baupost Group,FOX,164047,0.017614
2021-02-16,Berkshire Hathaway,AAPL,117714016,0.460952
2021-02-16,Berkshire Hathaway,BAC,30616150,0.119889
2021-02-16,Berkshire Hathaway,KO,21935999,0.085898
2021-02-16,Berkshire Hathaway,AXP,18331249,0.071783
2021-02-16,Berkshire Hathaway,KHC,11286503,0.044196
2021-02-16,Berkshire Hathaway,VZ,8619594,0.033753
2021-02-16,Berkshire Hathaway,MCO,7160156,0.028038
2021-02-16,Berkshire Hathaway,USB,6109721,0.023925
2021-02-16,Berkshire Hathaway,DVA,4237620,0.016594
2021-02-16,Berkshire Hathaway,CVX,4095738,0.016038
2021-02-16,Berkshire Hathaway,CHTR,3448965,0.013506
2021-02-16,Berkshire Hathaway,BNY,3070849,0.012025
2021-02-16,Berkshire Hathaway,GM,3018899,0.011822
2021-02-16,Berkshire Hathaway,VRSN,2773299,0.010860
2021-02-16,Berkshire Hathaway,ABBV,2735870,0.010713
2021-02-16,Berkshire Hathaway,MRK,2347450,0.009192
2021-02-16,Berkshire Hathaway,V,2184557,0.008554
2021-02-16,Berkshire Hathaway,BMY,2067833,0.008097
2021-02-16,Berkshire Hathaway,AMZN,1736921,0.006802
2021-02-16,Pershing Square,LOW,1988332,0.198774
2021-02-16,Pershing Square,CMG,1610292,0.160981
2021-02-16,Pershing Square,QSR,1530104,0.152965
2021-02-16,Pershing Square,HLT,1485344,0.148490
